GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
596898939,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVCRM,HILLARY CLINTON,USA,,,,,GOV,CRM,,1,110,110,11,3,-2.0,10,1,10,3.09278350515463,3,"Dixville Notch, New Hampshire, United States",US,USNH,44.8709,-71.3059,866591,3,"Dixville Notch, New Hampshire, United States",US,USNH,44.8709,-71.3059,866591,3,"Dixville Notch, New Hampshire, United States",US,USNH,44.8709,-71.3059,866591,20161108,http://www.naijapr.com/americans-vote-at-last/
596838106,20161108,201611,2016,2016.8438,USAGOVCVL,OBAMA,USA,,,,,GOV,CVL,,USAGOV,OBAMA,USA,,,,,GOV,,,0,080,080,08,2,5.0,20,1,20,0.311892121158935,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,2,"Nevada, United States",US,USNV,38.4199,-117.122,NV,20161108,http://www.nation.co.ke/lifestyle/US-elections-101-for-meat-eaters-and-their-salivating-cousins/1190-3444688-dx5ppw/
597095342,20161108,201611,2016,2016.8438,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,3.35195530726257,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.aol.com/article/news/2016/11/08/mike-pence-casts-his-vote-on-election-day-in-indianapolis/21601523/
597024200,20161108,201611,2016,2016.8438,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,0,051,051,05,1,3.4,5,3,5,-1.48006736459346,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.adweek.com/election
597024202,20161108,201611,2016,2016.8438,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,0,100,100,10,3,-5.0,2,1,2,-0.24479804161567,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.adweek.com/election
597075543,20161108,201611,2016,2016.8438,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,014,014,01,1,0.0,13,2,13,1.42975304265627,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://devang.com/?p=225667
597095397,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,1,046,046,04,1,7.0,2,1,2,3.35195530726257,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.aol.com/article/news/2016/11/08/mike-pence-casts-his-vote-on-election-day-in-indianapolis/21601523/
596898938,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,AMERICAN,USA,,,,,GOV,,,0,010,010,01,1,0.0,6,1,6,-0.82644628099173,1,Yemen,YM,YM,15.0,48.0,YM,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://english.alarabiya.net/en/views/news/world/2016/11/08/US-Elections-Why-Iran-could-prefer-Trump-over-Clinton.html
596793538,20161108,201611,2016,2016.8438,USAGOV,UNITED STATES,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,080,080,08,2,5.0,2,2,2,-3.09290382819794,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.newsmax.com/Newsmax-Tv/peter-king-james-comey-fbi-hillary-clinton/2016/11/07/id/757564/
596987313,20161108,201611,2016,2016.8438,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,084,084,08,2,7.0,12,2,12,-3.68671423717295,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.mercurynews.com/2016/11/08/looking-back-back-at-key-moments-in-the-campaign-to-end-all-campaigns/
597006424,20161108,201611,2016,2016.8438,USAGOV,NEW YORK CITY,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,010,010,01,1,0.0,3,1,3,-1.04275286757039,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.collective-evolution.com/2016/11/08/an-open-letter-to-americans-just-before-the-2016-election/
596928551,20161108,201611,2016,2016.8438,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,2.63157894736842,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://ynaija.com/americadecides-hillary-clinton-touches-down-in-new-york-on-election-day-watch/
597026626,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,-2.61437908496732,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://www.lifezette.com/polizette/its-the-clinton-foundation-stupid/
596928549,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,1,042,042,04,1,1.9,6,2,6,2.83094098883572,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20161108,http://ynaija.com/americadecides-hillary-clinton-touches-down-in-new-york-on-election-day-watch/
597110210,20161108,201611,2016,2016.8438,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,NEW YORK STATE,USA,,,,,GOV,,,0,084,084,08,2,7.0,2,1,2,-0.5455537370431,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20161108,http://www.jdsupra.com/legalnews/doj-and-ftc-release-antitrust-guidance-49445/
597041635,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,0,014,014,01,1,0.0,1,1,1,1.52284263959391,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://uk.onlinenigeria.com/news/latest-additions/199866-she-votes-hillary-clinton-arrives-at-her-polling-place-in-new-york-to-cast-a-vote-for-the-first-female-president-of-the-united-states.html
597116081,20161108,201611,2016,2016.8438,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,014,014,01,1,0.0,38,1,20,-0.521278494469885,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://news.xinhuanet.com/english/2016-11/09/c_135815161.htm
597095341,20161108,201611,2016,2016.8438,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,046,046,04,1,7.0,8,1,8,3.35195530726257,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://www.aol.com/article/news/2016/11/08/mike-pence-casts-his-vote-on-election-day-in-indianapolis/21601523/
597095396,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,1,046,046,04,1,7.0,8,1,8,3.35195530726257,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://www.aol.com/article/news/2016/11/08/mike-pence-casts-his-vote-on-election-day-in-indianapolis/21601523/
597053835,20161108,201611,2016,2016.8438,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,014,014,01,1,0.0,10,1,10,2.40549828178694,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://www.nationmultimedia.com/news/breakingnews/30299513
596978463,20161108,201611,2016,2016.8438,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,043,043,04,1,2.8,11,2,11,1.65065287016506,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://www.lohud.com/story/news/politics/elections/2016/11/08/election-day-2016/93427672/
597061414,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,1,042,042,04,1,1.9,1,1,1,0.2710027100271,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://fox59.com/2016/11/08/gov-pence-other-candidates-make-their-way-to-polls-for-election-day/
597026630,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,1,014,014,01,1,0.0,4,1,4,2.14592274678112,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://abc7ny.com/politics/clintons-cast-vote-in-chappaqua/1595679/
597026629,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,1,014,014,01,1,0.0,4,1,4,2.14592274678112,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,3,"Chappaqua, New York, United States",US,USNY,41.1595,-73.7649,946393,20161108,http://abc7ny.com/politics/clintons-cast-vote-in-chappaqua/1595679/
596889051,20161108,201611,2016,2016.8438,USAGOV,JOE BIDEN,USA,,,,,GOV,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,0,015,015,01,1,0.0,10,2,10,-2.97956429535377,3,"Trump Tower, New York, United States",US,USNY,40.7625,-73.9744,2083283,3,"Trump Tower, New York, United States",US,USNY,40.7625,-73.9744,2083283,3,"Trump Tower, New York, United States",US,USNY,40.7625,-73.9744,2083283,20161108,http://hosted.ap.org/dynamic/stories/U/US_2016_ELECTION_ANALYSIS?SITE=GAGAI&SECTION=WEATHER&TEMPLATE=DEFAULT&CTIME=2016-11-08-03-25-10
596997679,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,162,162,16,4,-5.6,12,3,12,-0.82667347818567,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20161108,http://www.foxnews.com/politics/2016/11/08/obamas-not-on-ballot-but-his-legacy-is.html
596932659,20161108,201611,2016,2016.8438,USAGOV,CINCINNATI,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,020,020,02,1,3.0,1,1,1,-2.92275574112735,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Cincinnati, Ohio, United States",US,USOH,39.162,-84.4569,1066650,3,"Cincinnati, Ohio, United States",US,USOH,39.162,-84.4569,1066650,20161108,http://www.irishmirror.ie/news/world-news/us-election-debate-piers-morgan-9217655
596843966,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,051,051,05,1,3.4,2,1,2,-1.71306209850107,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20161108,http://www.tadias.com/11/07/2016/in-final-push-hillary-asks-voters-to-protect-president-obamas-legacy/
597098255,20161108,201611,2016,2016.8438,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,051,051,05,1,3.4,5,1,5,-0.18691588785046,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,20161108,http://www.gazettetimes.com/news/local/new-voters-anxious-on-eve-of-election/article_eb8ab8d1-8d8c-5b77-8610-6aeb7123aa57.html
596924546,20161108,201611,2016,2016.8438,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,042,042,04,1,1.9,10,1,10,-1.62287480680061,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,20161108,http://www.advocate.com/current-issue/2016/11/08/obama-didnt-let-congress-stop-lgbt-advances
596978458,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,1,042,042,04,1,1.9,6,1,6,3.03030303030303,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20161108,http://www.lohud.com/story/news/politics/elections/2016/11/08/election-day-2016/93427672/
596800916,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,141,141,14,3,-6.5,8,1,8,-2.04081632653061,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20161108,http://www.pahomepage.com/news/donald-trump-delivers-campaign-closing-argument-in-scranton
596843921,20161108,201611,2016,2016.8438,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,1,051,051,05,1,3.4,7,1,7,-0.871553461028925,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,40.5773,-77.264,PA,20161108,http://www.posttoday.com/learning/news/464075/follow-the-us-election-in-english
597107331,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,010,010,01,1,0.0,4,1,4,-1.64473684210527,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20161108,http://www.business-standard.com/article/news-ani/may-not-go-quietly-into-the-night-if-i-lose-trump-116110900102_1.html
596849666,20161108,201611,2016,2016.8438,USAGOV,PHILADELPHIA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,046,046,04,1,7.0,72,12,72,2.38420946152779,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20161108,http://www.krdo.com/news/national-international-news/obamas-join-clintons-in-philadelphia/146461977
596911993,20161108,201611,2016,2016.8438,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,014,014,01,1,0.0,3,1,3,1.49253731343284,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20161108,http://abcnews.go.com/Politics/time-runs-undecided-voters/story?id=43361259
596800915,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,141,141,14,3,-6.5,2,1,2,-2.04081632653061,3,"Lackawanna County, Pennsylvania, United States",US,USPA,41.6254,-75.6249,1213675,3,"Lackawanna County, Pennsylvania, United States",US,USPA,41.6254,-75.6249,1213675,3,"Lackawanna County, Pennsylvania, United States",US,USPA,41.6254,-75.6249,1213675,20161108,http://www.pahomepage.com/news/donald-trump-delivers-campaign-closing-argument-in-scranton
597110212,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,0,141,141,14,3,-6.5,24,1,24,-1.79634340076585,3,"Montgomery County, Pennsylvania, United States",US,USPA,40.3754,-75.4999,1213680,3,"Montgomery County, Pennsylvania, United States",US,USPA,40.3754,-75.4999,1213680,3,"Montgomery County, Pennsylvania, United States",US,USPA,40.3754,-75.4999,1213680,20161108,http://patch.com/pennsylvania/hellertown/s/fxu8m/pennsylvania-election-results-voting-problems-continue-as-record-turnout-expected
597110211,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,0,141,141,14,3,-6.5,6,1,6,-1.79634340076585,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Collegeville, Pennsylvania, United States",US,USPA,40.1857,-75.4516,1213953,3,"Collegeville, Pennsylvania, United States",US,USPA,40.1857,-75.4516,1213953,20161108,http://patch.com/pennsylvania/hellertown/s/fxu8m/pennsylvania-election-results-voting-problems-continue-as-record-turnout-expected
596766373,20161108,201611,2016,2016.8438,USAGOV,JOE BIDEN,USA,,,,,GOV,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,190,190,19,4,-10.0,32,8,32,-0.45506257110352,2,"Rhode Island, United States",US,USRI,41.6772,-71.5101,RI,2,"Rhode Island, United States",US,USRI,41.6772,-71.5101,RI,2,"California, United States",US,USCA,36.17,-119.746,CA,20161108,http://www.wsba910.com/news/hillary-clinton-donald-trump-administrations-would-likely-draw-from-insiders/
597019691,20161108,201611,2016,2016.8438,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,0,051,051,05,1,3.4,3,1,3,0.33783783783783,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20161108,http://www.theroot.com/articles/news/2016/11/107-year-old-daughter-of-a-slave-ready-to-cast-her-vote-once-more/
596924547,20161108,201611,2016,2016.8438,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,-1.62287480680061,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20161108,http://www.advocate.com/current-issue/2016/11/08/obama-didnt-let-congress-stop-lgbt-advances
597116076,20161108,201611,2016,2016.8438,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,114,114,11,3,-2.0,1,1,1,-1.96506550218341,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20161108,http://www.kxxv.com/story/33658385/a-snapshot-of-meghan-markle-prince-harrys-girlfriend
596954460,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,020,020,02,1,3.0,5,1,5,-0.83102493074792,3,"Corpus Christi, Texas, United States",US,USTX,27.8006,-97.3964,1333380,3,"Corpus Christi, Texas, United States",US,USTX,27.8006,-97.3964,1333380,3,"Corpus Christi, Texas, United States",US,USTX,27.8006,-97.3964,1333380,20161108,http://chippewa.com/news/opinion/columns/john-m-crisp-go-to-mars-let-s-not/article_b078a3d9-d832-5f6d-8909-7226b93298b6.html
597068591,20161108,201611,2016,2016.8438,USAGOVPTY,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,051,051,05,1,3.4,10,1,10,2.63620386643234,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://belmont.wickedlocal.com/news/20161108/belmont-voters-who-hadnt-cast-ballot-in-very-long-time-turning-out
597057525,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,013,013,01,1,0.4,3,1,3,0.0,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://www.theboneonline.com/news/national/trump-clinton-states-that-will-decide-the-election/A8RYMd5ghFGhxy4699xACI/
597078858,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,030,030,03,1,4.0,6,1,6,-1.21457489878543,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://climatechangedispatch.com/tim-kaine-supports-obamas-dakota-pipeline-reroute/
596911991,20161108,201611,2016,2016.8438,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,VIRGINIA,USA,,,,,GOV,,,1,173,173,17,4,-5.0,4,1,4,-4.91803278688525,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://megynkelly.org/196721/va-governor-grants-voting-rights-to-enough-felons-to-swing-election/
597026627,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,-2.61437908496732,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://www.lifezette.com/polizette/its-the-clinton-foundation-stupid/
596871143,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,VIRGINIA,USA,,,,,GOV,,,1,051,051,05,1,3.4,12,1,6,-3.63901018922853,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://seriouslypolitics.com/page/60162/
596871145,20161108,201611,2016,2016.8438,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,VIRGINIA,USA,,,,,GOV,,,1,141,141,14,3,-6.5,6,1,6,-3.63901018922853,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://seriouslypolitics.com/page/60162/
596911990,20161108,201611,2016,2016.8438,USAGOV,VIRGINIA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,110,110,11,3,-2.0,6,1,6,-4.91803278688525,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,37.768,-78.2057,VA,20161108,http://megynkelly.org/196721/va-governor-grants-voting-rights-to-enough-felons-to-swing-election/
