GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
619133750,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,112,112,11,3,-2,248,118,248,-8.390738825,1,Afghanistan,AF,AF,33,65,AF,1,Afghanistan,AF,AF,33,65,AF,1,Afghanistan,AF,AF,33,65,AF,20170120,http://hosted.ap.org/dynamic/stories/U/US_BERGDAHL_TRUMP?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-01-20-13-01-40
619103045,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,110,110,11,3,-2,8,1,8,-1.287878788,1,Bolivia,BL,BL,-17,-65,BL,1,Bolivia,BL,BL,-17,-65,BL,1,Bolivia,BL,BL,-17,-65,BL,20170120,http://www.brazilsun.com/index.php/sid/251078757
619091725,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,110,110,11,3,-2,2,1,2,0.909090909,1,Canada,CA,CA,60,-95,CA,1,Canada,CA,CA,60,-95,CA,1,Canada,CA,CA,60,-95,CA,20170120,http://www.mexicostar.com/index.php/sid/251078757
618944936,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,36,36,3,1,4,4,2,4,2.623341074,1,Canada,CA,CA,60,-95,CA,1,Canada,CA,CA,60,-95,CA,1,Canada,CA,CA,60,-95,CA,20170120,http://www.ssuchronicle.com/2017/01/20/america-disunited-presidential-reptrak-reveals-obamas-reputation-is-weak-trumps-is-poor-and-both-political-parties-are-polarizing/
619047710,20170120,201701,2017,2017.0548,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,USAGOV,OBAMA,USA,,,,,GOV,,,0,43,43,4,1,2.8,6,1,6,0.740163615,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20170120,https://skift.com/2017/01/20/president-obamas-u-s-travel-legacy-after-eight-years-as-tourist-in-chief/
619047762,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAELIGOV,BILL CLINTON,USA,,,,,ELI,GOV,,0,42,42,4,1,1.9,6,1,6,0.740163615,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20170120,https://skift.com/2017/01/20/president-obamas-u-s-travel-legacy-after-eight-years-as-tourist-in-chief/
619003406,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,20,20,2,1,3,2,1,2,6.896551724,1,Germany,GM,GM,51,9,GM,1,Germany,GM,GM,51,9,GM,1,Germany,GM,GM,51,9,GM,20170120,https://euobserver.com/tickers/136611
619184802,20170120,201701,2017,2017.0548,USAGOVELI,OBAMA,USA,,,,,GOV,ELI,,USAGOV,OBAMA,USA,,,,,GOV,,,1,20,20,2,1,3,12,6,12,-3.116137909,1,Germany,GM,GM,51,9,GM,1,Germany,GM,GM,51,9,GM,1,Germany,GM,GM,51,9,GM,20170120,http://www.sfgate.com/news/article/NATO-s-future-when-America-comes-first-10872502.php
619187632,20170120,201701,2017,2017.0548,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,17,17,1,1,0,2,1,2,-1.805054152,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Germany,GM,GM,51,9,GM,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20170120,http://theweek.com/speedreads/674878/jason-chaffetz-doesnt-want-ideas-about-that-hillary-clinton-handshake
618942266,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,80,80,8,2,5,54,8,54,-4.2642639,1,Guatemala,GT,GT,15.5,-90.25,GT,1,Guatemala,GT,GT,15.5,-90.25,GT,4,"Sinaloa, Tabasco, Mexico",MX,MX27,18.4917,-93.75,6226960,20170120,http://www.themalaymailonline.com/world/article/extradited-mexican-drug-lord-el-chapo-arrives-in-us
619137144,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,43,43,4,1,2.8,5,1,5,-3.330161751,1,Haiti,HA,HA,19,-72.4167,HA,1,Haiti,HA,HA,19,-72.4167,HA,1,Haiti,HA,HA,19,-72.4167,HA,20170120,http://aclj.org/executive-power/aclj-obtains-documents-on-eve-of-president-obama-leaving-office-showing-collusion-with-the-clinton-foundation-on-attempted-closure-of-gitmo
619140929,20170120,201701,2017,2017.0548,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,841,84,8,2,7,1,1,1,-0.390625,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20170120,http://indiatoday.intoday.in/story/trumps-foreign-policy-to-be-based-on-peace-through-strength/1/862818.html
619003410,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,43,43,4,1,2.8,1,1,1,3.529411765,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20170120,http://blogs.wsj.com/indiarealtime/2017/01/20/obama-calls-modi-to-say-thank-you-and-goodbye/
619175643,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,THE US,USA,,,,,GOV,,,0,831,83,8,2,5,10,1,10,5.275229358,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20170120,http://allindiaroundup.com/news/barack-obama-makes-farewell-call-to-pm-modi-thanks-him-for-his-partnership/
619140928,20170120,201701,2017,2017.0548,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,841,84,8,2,7,1,1,1,-0.390625,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20170120,http://indiatoday.intoday.in/story/trumps-foreign-policy-to-be-based-on-peace-through-strength/1/862818.html
619003408,20170120,201701,2017,2017.0548,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,42,42,4,1,1.9,1,1,1,3.529411765,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20170120,http://blogs.wsj.com/indiarealtime/2017/01/20/obama-calls-modi-to-say-thank-you-and-goodbye/
618908709,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,42,42,4,1,1.9,5,1,5,-1.952277657,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,20170120,http://www.globalissues.org/news/2017/01/19/22801
618908710,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,43,43,4,1,2.8,5,1,5,-1.952277657,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,20170120,http://www.globalissues.org/news/2017/01/19/22801
619011114,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,36,36,3,1,4,6,1,6,1.45631068,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170120,http://www.allmediany.com/articles/51100-president-obama-pens-farewell-letter-to-american-people
619087932,20170120,201701,2017,2017.0548,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,0,42,42,4,1,1.9,2,1,2,1.52866242,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170120,http://www.timesofisrael.com/liveblog-january-19-2017-2/
619172184,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,353,35,3,1,7,3,1,3,-6.720430108,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170120,http://www.frcblog.com/2017/01/was-mannings-sentence-too-long-or-too-short/
618895956,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,10,10,1,1,0,3,1,3,-4.53038674,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170120,http://www.cleveland.com/opinion/index.ssf/2017/01/president_obama_frees_chelsea.html
619087934,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,0,43,43,4,1,2.8,2,1,2,1.52866242,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20170120,http://www.timesofisrael.com/liveblog-january-19-2017-2/
619087933,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OVAL OFFICE,USA,,,,,GOV,,,0,43,43,4,1,2.8,1,1,1,1.52866242,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Israel,IS,IS,31.5,34.75,IS,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20170120,http://www.timesofisrael.com/liveblog-january-19-2017-2/
619172185,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,353,35,3,1,7,3,1,3,-6.720430108,1,Iraq,IZ,IZ,33,44,IZ,1,Iraq,IZ,IZ,33,44,IZ,1,Iraq,IZ,IZ,33,44,IZ,20170120,http://www.frcblog.com/2017/01/was-mannings-sentence-too-long-or-too-short/
619172187,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,110,110,11,3,-2,6,1,6,-6.720430108,1,Iraq,IZ,IZ,33,44,IZ,1,Iraq,IZ,IZ,33,44,IZ,1,Iraq,IZ,IZ,33,44,IZ,20170120,http://www.frcblog.com/2017/01/was-mannings-sentence-too-long-or-too-short/
619175638,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,20,20,2,1,3,5,1,5,2.131782946,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,20170120,http://www.chicagotribune.com/suburbs/post-tribune/news/ct-ptb-valparaiso-ivy-trump-watch-st-0121-20170120-story.html
618908712,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,74,74,7,2,8.5,2,1,2,-0.84835631,1,Senegal,SG,SG,14,-14,SG,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,20170120,http://www.blueprint.ng/obamas-africa-legacy-the-triumph-of-symbolism/
618975036,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,15,15,1,1,0,12,1,6,-0.278293135,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,1,Kenya,KE,KE,1,38,KE,20170120,http://www.americanthinker.com/articles/2017/01/we_need_a_law_to_prevent_another_president_obama.html
619038077,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,AMERICAN,USA,,,,,GOV,,,1,20,20,2,1,3,5,1,5,0.119047619,1,Lebanon,LE,LE,33.8333,35.8333,LE,1,Lebanon,LE,LE,33.8333,35.8333,LE,1,Lebanon,LE,LE,33.8333,35.8333,LE,20170120,http://www.reporter.net/opinion/obama-s-legacy-points-the-way-to-a-new-america/article_52a326de-9347-59c0-9fb0-a0bad1c4475c.html
619063783,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,84,84,8,2,7,1,1,1,-1.858108108,1,Libya,LY,LY,25,17,LY,1,Libya,LY,LY,25,17,LY,1,Libya,LY,LY,25,17,LY,20170120,http://www.politico.com/tipsheets/morning-defense/2017/01/a-new-commander-in-chief-218317
619087930,20170120,201701,2017,2017.0548,USAGOV,UNITED STATES,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,36,36,3,1,4,1,1,1,0.581395349,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Mexico,MX,MX,23,-102,MX,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20170120,https://mexicoinstitute.wordpress.com/2017/01/20/mexican-officials-to-meet-with-trump-aides-next-week/
619115336,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,42,42,4,1,1.9,1,1,1,-0.421052632,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,20170120,http://m.themalaymailonline.com/malaysia/article/citing-trump-dr-m-says-against-mass-immigration-from-china
619115337,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,0,43,43,4,1,2.8,1,1,1,-0.421052632,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,20170120,http://m.themalaymailonline.com/malaysia/article/citing-trump-dr-m-says-against-mass-immigration-from-china
619126791,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,110,110,11,3,-2,8,1,8,0,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,20170120,http://www.singaporestar.com/index.php/sid/251078757
619059461,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,110,110,11,3,-2,16,2,16,-0.236220472,1,Vanuatu,NH,NH,-16,167,NH,1,Vanuatu,NH,NH,-16,167,NH,1,Vanuatu,NH,NH,-16,167,NH,20170120,http://www.caribbeanherald.com/index.php/sid/251078757
618995146,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,42,42,4,1,1.9,2,1,2,3.076923077,1,New Zealand,NZ,NZ,-41,174,NZ,1,New Zealand,NZ,NZ,-41,174,NZ,1,New Zealand,NZ,NZ,-41,174,NZ,20170120,http://www.womensweekly.co.nz/latest/news-stories/donald-trump-inauguration-everything-you-need-to-know-22063
619147730,20170120,201701,2017,2017.0548,USAGOV,NASA,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,12,12,1,1,-0.4,2,1,2,-1.457489879,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,1,Russia,RS,RS,60,100,RS,2,"Colorado, United States",US,USCO,39.0646,-105.327,CO,20170120,http://arstechnica.co.uk/tech-policy/2017/01/donald-trump-president-what-to-expect/
619083729,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,163,163,16,4,-8,10,1,10,-3.225806452,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20170120,http://www.baltimoresun.com/news/opinion/readersrespond/bs-ed-inauguration-boycott-letter-20170120-story.html
619091726,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,112,112,11,3,-2,6,1,6,-3.164556962,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20170120,http://www.politico.com/story/2017/01/ted-cruz-obama-weak-cybersecurity-233895
618904926,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,10,10,1,1,0,10,1,10,-4.241071429,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20170120,http://www.breitbart.com/big-government/2017/01/19/tripp-fake-news-double-standard-trump-dossier/
619175644,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,841,84,8,2,7,2,1,2,-1.990049751,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20170120,http://blogs.timesofindia.indiatimes.com/just-graffiti/democracy-redefined-as-populism-trumps-liberalism-zakaria-is-the-prophet-and-fukuyama-bites-the-dust/
618908727,20170120,201701,2017,2017.0548,USAGOVJUD,OBAMA,USA,,,,,GOV,JUD,,USAGOV,OBAMA,USA,,,,,GOV,,,1,26,26,2,1,4,6,1,6,-2.522522523,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20170120,http://xboxonezone.com/2017/01/20/what-will-president-trump-say-at-his-inauguration/
618908726,20170120,201701,2017,2017.0548,USAGOVJUD,OBAMA,USA,,,,,GOV,JUD,,USAGOV,OBAMA,USA,,,,,GOV,,,1,13,13,1,1,0.4,6,1,6,-2.522522523,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,1,Russia,RS,RS,60,100,RS,20170120,http://xboxonezone.com/2017/01/20/what-will-president-trump-say-at-his-inauguration/
618908715,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,861,86,8,2,9,2,1,2,-0.84835631,1,Kenya,KE,KE,1,38,KE,1,Senegal,SG,SG,14,-14,SG,1,Kenya,KE,KE,1,38,KE,20170120,http://www.blueprint.ng/obamas-africa-legacy-the-triumph-of-symbolism/
618908713,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,74,74,7,2,8.5,3,1,3,-0.84835631,1,Senegal,SG,SG,14,-14,SG,1,Senegal,SG,SG,14,-14,SG,1,Senegal,SG,SG,14,-14,SG,20170120,http://www.blueprint.ng/obamas-africa-legacy-the-triumph-of-symbolism/
618908716,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,861,86,8,2,9,6,1,6,-0.84835631,1,Senegal,SG,SG,14,-14,SG,1,Senegal,SG,SG,14,-14,SG,1,Senegal,SG,SG,14,-14,SG,20170120,http://www.blueprint.ng/obamas-africa-legacy-the-triumph-of-symbolism/
618986773,20170120,201701,2017,2017.0548,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,1,17,17,1,1,0,6,1,6,0.12195122,1,Spain,SP,SP,40,-4,SP,1,Spain,SP,SP,40,-4,SP,1,Spain,SP,SP,40,-4,SP,20170120,http://www.ocregister.com/articles/trump-741713-president-inauguration.html
619025379,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,46,46,4,1,7,6,1,6,-0.198216056,1,Libya,LY,LY,25,17,LY,1,Syria,SY,SY,35,38,SY,1,Libya,LY,LY,25,17,LY,20170120,http://www.voanews.com/a/obama-legacy-among-world-muslims/3684318.html
619025377,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,46,46,4,1,7,2,1,2,-0.198216056,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Syria,SY,SY,35,38,SY,1,Libya,LY,LY,25,17,LY,20170120,http://www.voanews.com/a/obama-legacy-among-world-muslims/3684318.html
619155259,20170120,201701,2017,2017.0548,USAGOVMEDSEA,VOICE OF AMERICA,USA,,,,,GOV,MED,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,190,190,19,4,-10,10,1,10,-8.24742268,1,Syria,SY,SY,35,38,SY,1,Syria,SY,SY,35,38,SY,1,Syria,SY,SY,35,38,SY,20170120,https://contacto-latino.com/en/news/201403/106411070/us-strike-kills-100-at-al-qaida-camp-in-syria-voice-of-america/
618966053,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,0,52,52,5,1,3.5,10,1,10,-6.075533662,1,Syria,SY,SY,35,38,SY,1,Syria,SY,SY,35,38,SY,1,Syria,SY,SY,35,38,SY,20170120,http://www.toledoblade.com/World/2017/01/20/U-S-bombs-ISIS-camps-in-Libya.html
619094075,20170120,201701,2017,2017.0548,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,43,43,4,1,2.8,4,1,4,3.272727273,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,United Kingdom,UK,UK,54,-2,UK,1,United Kingdom,UK,UK,54,-2,UK,20170120,http://www.worldbulletin.net/headlines/183469/barack-obama-leaves-oval-office-for-last-time
619043511,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,20,20,2,1,3,5,1,5,-0.537056928,1,United Kingdom,UK,UK,54,-2,UK,1,United Kingdom,UK,UK,54,-2,UK,1,United Kingdom,UK,UK,54,-2,UK,20170120,http://www.hydrogenfuelnews.com/tag/us-climate-change/
619094073,20170120,201701,2017,2017.0548,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,42,42,4,1,1.9,4,1,4,3.272727273,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,United Kingdom,UK,UK,54,-2,UK,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20170120,http://www.worldbulletin.net/headlines/183469/barack-obama-leaves-oval-office-for-last-time
618967905,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,130,130,13,3,-4.4,20,1,10,-1.212121212,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,http://news2.onlinenigeria.com/news/general/587642-president-obama-warns-trump-that-he-will-be-watching-and-will-step-in-if-trump-goes-out-of-line.html
619075940,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,12,12,1,1,-0.4,12,2,12,-6.580305546,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,https://patriotpost.us/opinion/46990
618895958,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,81,81,8,2,5,3,1,3,-4.273504274,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,https://www.crikey.com.au/2017/01/20/why-julian-assange-wont-give-himself-up-the-americans/
618934555,20170120,201701,2017,2017.0548,USAGOV,US GOVERNMENT,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,51,51,5,1,3.4,382,42,382,4.853992872,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,http://www.thisdaylive.com/index.php/2017/01/20/fayose-buharis-exclusion-from-trumps-inauguration-sign-of-nigerias-diminishing-clout/
618887542,20170120,201701,2017,2017.0548,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,1,84,84,8,2,7,10,1,10,0.549450549,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,http://www.vox.com/policy-and-politics/2017/1/19/14324910/obama-letter-goodbye
619195519,20170120,201701,2017,2017.0548,USAGOV,HILLARY CLINTON,USA,,,,,GOV,,,USAGOVELI,HILLARY CLINTON,USA,,,,,GOV,ELI,,1,17,17,1,1,0,10,1,10,6.024096386,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,http://contacto-latino.com/redzin/2014-03/15640168/donald-trump-just-gave-hillary-clinton-a-pretty-nice-shoutout-time/
618971886,20170120,201701,2017,2017.0548,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,36,36,3,1,4,4,1,2,2.173913043,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,http://www.msnewsnow.com/story/34304169/obama-presidency-honored-in-jackson
618891744,20170120,201701,2017,2017.0548,USAGOV,OBAMA,USA,,,,,GOV,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,831,83,8,2,5,12,2,12,-1.495188478,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,1,United States,US,US,38,-97,US,20170120,http://addictinginfo.org/2017/01/19/here-are-five-lgbtq-protections-trump-will-have-a-very-hard-time-reversing/
