06
10
06
13
13
01
10
09
13
01
07
03
09
13
01
13
10
01
07
07
07
06
02
04
05
13
13
09
09
13
01
09
08
03
13
11
06
01
13
04
05
01
06
03
13
01
01
03
01
01
13
13
13
01
01
06
09
13
13
01
13
01
01
01
01
01
04
12
13
09
04
08
13
10
07
02
09
04
01
01
13
11
01
01
10
11
01
08
13
08
06
13
06
09
01
01
13
09
13
01
13
07
01
03
01
13
01
09
03
01
09
09
01
13
01
13
13
06
01
13
10
03
05
13
13
13
03
01
13
01
11
11
05
03
10
13
08
13
02
01
01
01
07
01
13
03
08
01
13
08
01
13
01
13
01
13
04
04
01
13
13
13
13
04
13
01
01
13
13
01
11
02
13
10
01
11
13
13
06
10
11
03
01
12
05
01
08
01
01
13
01
01
07
01
01
01
09
01
05
08
01
01
13
01
11
05
01
06
13
13
13
13
09
13
01
01
08
13
07
04
13
06
01
08
04
10
01
01
13
06
01
13
01
01
09
04
13
04
10
13
01
08
01
10
01
03
03
04
13
13
05
11
10
01
11
10
13
13
13
01
13
11
13
13
03
02
01
01
11
02
13
11
04
11
01
11
13
11
07
13
13
01
08
11
01
01
01
01
09
01
04
11
01
08
01
06
11
01
10
01
01
13
03
10
03
09
13
13
13
13
01
13
02
11
13
04
13
13
01
07
01
06
01
01
06
02
13
05
01
01
10
13
11
13
09
01
01
06
01
11
11
11
10
12
09
01
02
05
09
06
10
13
04
01
03
02
13
13
04
01
13
06
02
13
13
13
11
06
09
01
11
13
07
03
01
13
01
01
13
13
07
01
02
06
09
06
13
06
08
06
03
05
03
01
09
06
11
08
13
01
09
07
12
06
13
05
01
13
13
13
10
01
03
01
02
10
08
09
07
13
11
03
13
05
13
10
01
08
01
13
11
04
10
11
08
01
07
01
13
13
13
11
11
05
10
03
09
09
06
04
04
09
03
13
09
10
13
04
13
13
09
13
03
13
13
09
08
13
11
11
04
05
13
11
11
10
01
13
09
09
13
02
07
05
13
02
07
06
09
13
11
09
09
10
06
07
11
04
05
13
13
06
04
03
07
05
01
06
13
05
09
01
01
01
13
01
10
12
01
01
01
09
11
06
01
11
13
01
11
01
03
03
12
06
13
01
04
13
09
01
01
01
09
01
13
09
09
01
01
01
02
09
01
08
03
08
05
01
09
10
05
06
01
01
06
11
13
01
01
01
03
13
09
01
01
11
07
05
11
11
01
01
01
01
01
03
05
11
11
01
11
01
10
03
03
04
06
13
01
01
08
01
03
03
06
10
11
01
13
01
01
01
02
01
01
01
10
10
01
05
08
01
01
13
10
03
09
12
01
01
06
01
08
01
01
09
06
06
08
01
11
11
05
01
05
02
10
02
09
07
